tuh itu,20
keren juga,20
kalau orang,20
sama dia,20
boleh mati,20
enggak tapi,20
gimana kamu,20
kasih sudah,20
ada masalah,20
aku beneran,20
kamu lihat,20
mau naik,20
pakai ini,20
enggak ngerti,20
ulang lagi,20
bisa itu,20
mau udah,20
udahlah aku,20
gimana nggak,20
nyuruh aku,20
belakang aku,20
kemana sih,20
kita cari,20
coba lagi,20
kalian tidak,20
pengen aku,20
nah kan,20
ngomong aja,20
sekarang ini,20
dulu kita,20
aku kita,20
bisa bahasa,20
nggak tahulah,20
sih jangan,20
bener nggak,20
tapi karena,20
tuh kau,20
bisa apa,20
aja kalian,20
harus bisa,20
dulu gitu,20
kita pasti,20
lagi aja,20
aku dan,20
gimana kita,20
gimana enggak,20
makan cilor,20
terus nanti,20
memang aku,20
aku kenapa,20
ada deh,20
coba kalian,20
pegang aku,20
nggak kelihatan,20
nggak enak,20
nanti kau,20
huhu huhu,20
baik dan,20
kelihatan apa-apa,20
sebelum aku,20
bikin sendiri,20
dayung dayung,20
sampai aku,20
gila kalian,20
kamu bikin,20
nama aku,20
pala kau,20
nek ngono,20
boleh gak,19
mulai dari,19
ini untuk,19
apa gimana,19
ini sangat,19
dari kemarin,19
untuk apa,19
lah itu,19
tuh suka,19
ada waktu,19
ini apaan,19
pergi ke,19
ganti nama,19
baru mau,19
mau dong,19
lebih suka,19
apa apa,19
sih lu,19
aja lihat,19
gak ngerti,19
udah masuk,19
selamat malam,19
biar nggak,19
ulang tahun,19
aku nanti,19
lebih lebih,19
hah aku,19
masih ini,19
lewat sini,19
ini orang,19
ini pasti,19
tadi enggak,19
enggak apa,19
deh tapi,19
sih harus,19
kenapa kalau,19
ada kok,19
kok gitu,19
nggak berani,19
kamu dimana,19
kok masih,19
terus dia,19
harus lebih,19
tuh siapa,19
ini akan,19
bohong kamu,19
tuh dari,19
bodo amat,19
gitu di,19
udahlah udahlah,19
kalau begitu,19
ela kamu,19
di pulau,19
tapi dia,19
aja dah,19
cie cie,19
lagi kamu,19
diam dulu,19
deh nah,19
itu pasti,19
kita kalau,19
tuh nah,19
itu pakai,19
mana kamu,19
tadi mau,19
kamu deh,19
tidak ramah,19
tutup tutup,19
deh di,19
di paling,19
dua jam,19
terus habis,19
ndak ada,19
ngomong ngomong,19
di dunia,19
kan tapi,19
ada makanan,19
serius nih,19
enggak kelihatan,19
biar kalian,19
nggak baca,19
masa lalu,19
sini kah,19
bintang kayu,19
juga di,18
lebih dari,18
makasih loh,18
kowe kowe,18
aja enggak,18
ini lebih,18
bagus sih,18
kalau masih,18
cuma mau,18
nah jadi,18
bentar dulu,18
enggak nih,18
ada udah,18
dong kalau,18
kita balik,18
lagi aduh,18
hah ini,18
beneran deh,18
gimana bisa,18
bukan karena,18
dulu tuh,18
nih kan,18
lagi ngomong,18
kan kalian,18
terus udah,18
lah lah,18
aku mulai,18
gimana tuh,18
aja tuh,18
orang di,18
deh itu,18
ini tidak,18
maaf nih,18
ini sekarang,18
dulu ada,18
aku males,18
enggak cuma,18
juga lagi,18
kamu siapa,18
itu gimana,18
dari itu,18
coba dulu,18
di samping,18
orang tua,18
dulu coba,18
lagi satu,18
dulu kamu,18
aku tunggu,18
nah kamu,18
gitu bisa,18
kita jangan,18
setelah itu,18
kecil banget,18
emang kalau,18
muncul di,18
lagi coba,18
pernah lihat,18
aku tapi,18
aku habis,18
kamu kok,18
tidur lagi,18
aku ketawa,18
gitu kita,18
gimana udah,18
dulu bisa,18
tidak akan,18
itu lebih,18
aja kau,18
mau kasih,18
ada beberapa,18
enggak kan,18
mana tuh,18
ditaruh di,18
lah aku,18
apaan tuh,18
sih nanti,18
bukan kau,18
mati ini,18
ngobrol sama,18
masa depan,18
jadi ada,18
buat aku,18
suka sama,18
tiba-tiba ada,18
sekarang kalian,18
aku seneng,18
pengen banget,18
butuh aku,18
kau aku,18
aku tidur,18
bisa berenang,18
minum air,18
aku bikinin,18
juga butuh,18
plastik empat,18
kamu mati,18
kamu makan,18
gitu kalian,18
​​​ ​aku,18
sebut nama,18
kalian sih,18
naik mobil,18
chire zankyou​,18
apa dulu,17
halo hihihi,17
baik-baik aja,17
tolong jangan,17
ntar lagi,17
yo wes,17
dulu sih,17
harus ini,17
enggak juga,17
gak boleh,17
itu terus,17
kau itu,17
sih nah,17
keluar dari,17
banget kok,17
mau banget,17
tapi udah,17
aduh jangan,17
ini nanti,17
astaga astaga,17
tentu saja,17
lah nggak,17
beneran nih,17
ada kita,17
itu apaan,17
ngerti ngerti,17
juga kamu,17
enak aja,17
gak jadi,17
bisa ada,17
pernah aku,17
tadi dari,17
udah nah,17
kalian pasti,17
dulu sabar,17
nggak sabar,17
mungkin ada,17
cerita horor,17
masih mau,17
itu mah,17
dia itu,17
sih ke,17
mana aja,17
udah dua,17
juga tahu,17
deh gimana,17
pencet apa,17
aku jatuh,17
di akhir,17
aku deh,17
teh aku,17
aku pergi,17
kiri kiri,17
agak susah,17
terus sekarang,17
aku naik,17
enggak mati,17
